"Module Version",RG,Created,Hidden,Warning
Spryker.ZedUi:0.3.11,3144,2020-12-09T15:26:32+00:00,,
Spryker.SecurityMerchantPortalGui:0.1.1,3144,2020-12-09T15:26:30+00:00,,
Spryker.SalesMerchantPortalGui:0.6.0,3144,2020-12-09T15:26:28+00:00,,
Spryker.ProductOfferMerchantPortalGui:0.8.0,3144,2020-12-09T15:26:27+00:00,,
Spryker.ProductMerchantPortalGui:0.1.2,3144,2020-12-09T15:26:24+00:00,,
Spryker.MerchantProfileMerchantPortalGui:0.4.0,3144,2020-12-09T15:26:22+00:00,,
Spryker.DashboardMerchantPortalGui:0.3.0,3144,2020-12-09T15:26:20+00:00,,
Spryker.ProductsRestApi:2.13.0,3152,2020-12-09T15:01:59+00:00,,
Spryker.ProductPackagingUnit:4.5.1,3155,2020-12-08T09:44:08+00:00,,
SprykerShop.ShopUi:1.48.0,3130,2020-12-03T13:19:20+00:00,,
SprykerShop.CustomerPage:2.30.0,3130,2020-12-03T13:19:18+00:00,,
SprykerShop.CompanyPage:2.17.0,3130,2020-12-03T13:19:16+00:00,,
Spryker.CustomersRestApi:1.14.0,3130,2020-12-03T13:19:12+00:00,,
Spryker.Customer:7.34.0,3130,2020-12-03T13:19:10+00:00,,
Spryker.ProductRelation:2.4.3,,2020-12-03T12:40:08+00:00,,
Spryker.ProductPricesRestApiExtension:1.0.0,3139,2020-12-02T16:19:14+00:00,,
Spryker.ProductPricesRestApi:1.5.0,3139,2020-12-02T16:19:12+00:00,,
Spryker.PriceProductVolumesRestApi:1.0.0,3139,2020-12-02T16:19:11+00:00,,
Spryker.PriceProduct:4.19.2,3139,2020-12-02T16:19:09+00:00,,
Spryker.Cart:7.9.0,3139,2020-12-02T16:19:07+00:00,,
Spryker.DataImportExtension:1.2.0,3151,2020-12-02T11:53:09+00:00,,
Spryker.DataImport:1.12.0,3151,2020-12-02T11:53:07+00:00,,
Spryker.ShipmentsRestApiExtension:1.0.0,3138,2020-11-30T08:34:39+00:00,,
Spryker.ShipmentsRestApi:1.4.0,3138,2020-11-30T08:34:37+00:00,,
Spryker.OrdersRestApi:4.6.0,3138,2020-11-30T08:34:35+00:00,,
Spryker.MerchantShipment:0.2.1,3138,2020-11-30T08:34:34+00:00,,
Spryker.CustomersRestApi:1.13.0,3138,2020-11-30T08:34:32+00:00,,
Spryker.Country:3.4.0,3138,2020-11-30T08:34:31+00:00,,
Spryker.CompanyUnitAddress:1.12.0,3138,2020-11-30T08:34:29+00:00,,
Spryker.CompanyBusinessUnitAddressesRestApi:1.1.0,3138,2020-11-30T08:34:27+00:00,,
Spryker.CheckoutRestApiExtension:1.5.0,3138,2020-11-30T08:34:25+00:00,,
Spryker.CheckoutRestApi:3.5.0,3138,2020-11-30T08:34:24+00:00,,
Spryker.ZedRequest:3.17.0,3135,2020-11-27T13:53:19+00:00,,
Spryker.SearchElasticsearch:1.8.0,3135,2020-11-27T13:53:17+00:00,,
Spryker.Redis:2.4.0,3135,2020-11-27T13:53:15+00:00,,
Spryker.SalesReclamationGui:1.5.0,3133,2020-11-24T15:02:27+00:00,,
Spryker.FileManagerGui:1.4.0,3133,2020-11-24T15:02:25+00:00,,
SprykerShop.ShoppingListWidget:1.1.0,3133,2020-11-24T15:02:25+00:00,,
Spryker.FileManager:1.2.0,3133,2020-11-24T15:02:23+00:00,,
SprykerShop.QuickOrderPage:4.5.0,3133,2020-11-24T15:02:23+00:00,,
Spryker.Discount:9.11.0,3133,2020-11-24T15:02:21+00:00,,
SprykerShop.CustomerReorderWidget:6.10.1,3133,2020-11-24T15:02:21+00:00,,
Spryker.Category:4.20.0,3133,2020-11-24T15:02:20+00:00,,
SprykerShop.CommentWidget:1.2.2,3133,2020-11-24T15:02:19+00:00,,
Spryker.Oms:11.14.3,3107,2020-11-24T12:58:10+00:00,,
SprykerEco.Braintree:4.1.3,,2020-11-23T12:00:44+00:00,,
SprykerShop.ShopUi:1.47.0,3126,2020-11-20T13:17:08+00:00,,
Spryker.Chart:1.3.4,2977,2020-11-20T13:04:16+00:00,,
Spryker.Shipment:7.2.0,,2020-11-20T10:37:50+00:00,,
Spryker.ZedUi:0.3.10,3121,2020-11-19T12:05:51+00:00,,
Spryker.UserPasswordResetMail:0.1.0,3121,2020-11-19T12:05:49+00:00,,
Spryker.UserPasswordResetExtension:0.1.0,3121,2020-11-19T12:05:47+00:00,,
Spryker.UserPasswordReset:0.1.0,3121,2020-11-19T12:05:45+00:00,,
Spryker.User:3.12.0,3121,2020-11-19T12:05:43+00:00,,
Spryker.Session:4.9.0,3121,2020-11-19T12:05:42+00:00,,
Spryker.SecuritySystemUser:0.1.0,3121,2020-11-19T12:05:40+00:00,,
Spryker.SecurityMerchantPortalGui:0.1.0,3121,2020-11-19T12:05:37+00:00,,
Spryker.SecurityGui:0.1.0,3121,2020-11-19T12:05:36+00:00,,
Spryker.Security:1.3.0,3121,2020-11-19T12:05:34+00:00,,
Spryker.MerchantUser:0.5.4,3121,2020-11-19T12:05:32+00:00,,
Spryker.Application:3.26.0,3121,2020-11-19T12:05:30+00:00,,
Spryker.StateMachine:2.13.0,3053,2020-11-19T07:48:45+00:00,,
Spryker.ShipmentGui:2.4.0,3053,2020-11-19T07:48:43+00:00,,
Spryker.MerchantUser:0.5.3,3053,2020-11-19T07:48:41+00:00,,
Spryker.MerchantShipment:0.2.0,3053,2020-11-19T07:48:39+00:00,,
Spryker.MerchantSalesOrderThresholdGui:0.1.0,3053,2020-11-19T07:48:37+00:00,,
Spryker.MerchantSalesOrderMerchantUserGui:0.1.0,3053,2020-11-19T07:48:35+00:00,,
Spryker.MerchantSalesOrderExtension:0.1.2,3053,2020-11-19T07:48:34+00:00,,
Spryker.MerchantSalesOrder:0.7.3,3053,2020-11-19T07:48:32+00:00,,
Spryker.MerchantOms:0.3.4,3053,2020-11-19T07:48:30+00:00,,
Spryker.DiscountMerchantSalesOrderGui:0.1.0,3053,2020-11-19T07:48:28+00:00,,
Spryker.DiscountMerchantSalesOrder:0.1.0,3053,2020-11-19T07:48:26+00:00,,
Spryker.CartNoteMerchantSalesOrderGui:0.1.0,3053,2020-11-19T07:48:24+00:00,,
Spryker.ZedRequestExtension:1.0.0,3124,2020-11-18T16:00:21+00:00,,
Spryker.ZedRequest:3.16.0,3124,2020-11-18T16:00:19+00:00,,
Spryker.Testify:3.35.0,3124,2020-11-18T16:00:17+00:00,,
Spryker.SalesProductConfigurationGuiExtension:0.1.0,3087,2020-11-16T14:04:13+00:00,,
Spryker.SalesProductConfigurationGui:0.1.0,3087,2020-11-16T14:04:11+00:00,,
Spryker.Sales:11.20.0,3087,2020-11-16T14:04:09+00:00,,
Spryker.ProductStorage:1.30.1,3087,2020-11-16T14:04:07+00:00,,
Spryker.ProductManagementExtension:1.5.0,3087,2020-11-16T14:04:05+00:00,,
Spryker.ProductManagement:0.19.13,3087,2020-11-16T14:04:03+00:00,,
Spryker.ProductGroupCollector:1.0.3,3087,2020-11-16T14:04:02+00:00,,
Spryker.ProductConfigurationStorageExtension:0.1.0,3087,2020-11-16T14:04:00+00:00,,
Spryker.ProductConfigurationStorage:0.1.2,3087,2020-11-16T14:03:58+00:00,,
Spryker.ProductConfigurationGui:0.1.0,3087,2020-11-16T14:03:56+00:00,,
Spryker.ProductConfigurationExtension:0.1.1,3087,2020-11-16T14:03:54+00:00,,
Spryker.ProductConfigurationDataImport:0.1.1,3087,2020-11-16T14:03:53+00:00,,
Spryker.ProductConfiguration:0.1.1,3087,2020-11-16T14:03:51+00:00,,
Spryker.PriceCartConnectorExtension:1.1.0,3087,2020-11-16T14:03:49+00:00,,
Spryker.PriceCartConnector:6.7.0,3087,2020-11-16T14:03:47+00:00,,
Spryker.Development:3.27.1,3087,2020-11-16T14:03:45+00:00,,
Spryker.AvailabilityExtension:1.1.0,3087,2020-11-16T14:03:43+00:00,,
Spryker.AvailabilityCartConnectorExtension:1.0.0,3087,2020-11-16T14:03:41+00:00,,
Spryker.AvailabilityCartConnector:7.2.0,3087,2020-11-16T14:03:39+00:00,,
Spryker.Availability:9.6.0,3087,2020-11-16T14:03:37+00:00,,
SprykerShop.ShopUi:1.46.1,3087,2020-11-16T14:03:33+00:00,,
SprykerShop.ProductPackagingUnitWidget:1.2.1,3087,2020-11-16T14:03:32+00:00,,
SprykerShop.ProductConfiguratorGatewayPage:0.2.0,3087,2020-11-16T14:03:30+00:00,,
SprykerShop.DateTimeConfiguratorPageExample:0.1.0,3087,2020-11-16T14:03:28+00:00,,
SprykerShop.ShopApplication:1.11.1,3113,2020-11-16T10:09:08+00:00,,
Spryker.Calculation:4.10.1,3120,2020-11-12T08:49:07+00:00,,
Spryker.StateMachine:2.12.2,3110,2020-11-10T16:21:14+00:00,,
Spryker.MerchantsRestApiExtension:0.1.0,3104,2020-11-10T13:21:42+00:00,,
Spryker.MerchantsRestApi:0.2.0,3104,2020-11-10T13:21:41+00:00,,
Spryker.MerchantStorage:0.1.3,3104,2020-11-10T13:21:39+00:00,,
Spryker.MerchantSearchExtension:0.1.0,3104,2020-11-10T13:21:37+00:00,,
Spryker.MerchantSearch:0.3.0,3104,2020-11-10T13:21:35+00:00,,
Spryker.MerchantCategorySearch:0.1.0,3104,2020-11-10T13:21:34+00:00,,
Spryker.MerchantCategoryDataImport:0.2.0,3104,2020-11-10T13:21:32+00:00,,
Spryker.MerchantCategory:0.2.0,3104,2020-11-10T13:21:30+00:00,,
Spryker.MerchantCategoriesRestApi:0.1.0,3104,2020-11-10T13:21:29+00:00,,
Spryker.Merchant:3.1.0,3104,2020-11-10T13:21:27+00:00,,
Spryker.Category:4.19.0,3104,2020-11-10T13:21:25+00:00,,
SprykerShop.MerchantSwitcherWidget:0.6.0,3104,2020-11-10T13:21:15+00:00,,
Spryker.UuidBehavior:1.2.0,3106,2020-11-04T14:57:14+00:00,,
Spryker.SynchronizationBehavior:1.6.0,3106,2020-11-04T14:57:13+00:00,,
Spryker.EventBehavior:1.20.0,3106,2020-11-04T14:57:10+00:00,,
Spryker.CodeGenerator:0.3.9,3106,2020-11-04T14:57:10+00:00,,
SprykerSdk.SprykGui:0.1.8,3106,2020-11-04T14:57:07+00:00,,
SprykerSdk.Spryk:0.2.9,3106,2020-11-04T14:57:06+00:00,,
SprykerSdk.ComposerConstrainer:0.2.2,3106,2020-11-04T14:57:03+00:00,,
SprykerEco.Braintree:4.1.2,,2020-11-04T14:07:08+00:00,,
Spryker.ZedNavigation:1.10.0,3097,2020-11-03T13:16:02+00:00,,
Spryker.Twig:3.14.0,3097,2020-11-03T13:16:00+00:00,,
Spryker.Transfer:3.26.0,3097,2020-11-03T13:15:58+00:00,,
Spryker.SearchElasticsearch:1.7.0,3097,2020-11-03T13:15:56+00:00,,
Spryker.Search:8.17.0,3097,2020-11-03T13:15:54+00:00,,
Spryker.Router:1.11.0,3097,2020-11-03T13:15:53+00:00,,
Spryker.Propel:3.27.0,3097,2020-11-03T13:15:51+00:00,,
Spryker.ProductStorage:1.30.0,3097,2020-11-03T13:15:49+00:00,,
Spryker.ProductPageSearch:3.21.0,3097,2020-11-03T13:15:47+00:00,,
Spryker.ModuleFinder:1.1.0,3097,2020-11-03T13:15:45+00:00,,
Spryker.Laminas:1.0.0,3097,2020-11-03T13:15:43+00:00,,
Spryker.Kernel:3.57.0,3097,2020-11-03T13:15:41+00:00,,
Spryker.Development:3.27.0,3097,2020-11-03T13:15:40+00:00,,
SprykerEco.Adyen:1.5.0,,2020-11-03T12:29:32+00:00,,
Spryker.CategoryStorage:1.10.0,3098,2020-11-03T10:29:17+00:00,,
Spryker.CatalogSearchRestApi:2.6.0,3098,2020-11-03T10:29:16+00:00,,
Spryker.Transfer:3.25.0,3101,2020-11-02T10:49:22+00:00,,
Spryker.Kernel:3.56.0,3101,2020-11-02T10:49:20+00:00,,
Spryker.Testify:3.34.0,3075,2020-10-31T15:58:21+00:00,,
Spryker.Session:4.8.2,3075,2020-10-31T15:58:19+00:00,,
Spryker.PropelOrm:1.12.0,3075,2020-10-31T15:58:18+00:00,,
Spryker.Propel:3.26.0,3075,2020-10-31T15:58:16+00:00,,
Spryker.Stock:8.1.0,3095,2020-10-30T13:30:13+00:00,,
Spryker.PropelQueryBuilder:0.3.6,3095,2020-10-30T13:30:11+00:00,,
Spryker.ProductList:1.6.1,3095,2020-10-30T13:30:09+00:00,,
Spryker.Availability:9.5.0,3095,2020-10-30T13:30:07+00:00,,
Spryker.ProductBundlesRestApi:1.0.1,3088,2020-10-29T11:51:09+00:00,,
Spryker.ProductsRestApi:2.12.1,3086,2020-10-29T11:28:08+00:00,,
SprykerEco.Computop:3.1.1,,2020-10-26T12:39:18+00:00,,
SprykerShop.AgentPage:1.9.0,3092,2020-10-26T12:30:30+00:00,,
Spryker.ShoppingListSession:1.2.0,3092,2020-10-26T12:30:25+00:00,,
Spryker.Quote:2.15.0,3092,2020-10-26T12:30:23+00:00,,
Spryker.AgentExtension:1.0.0,3092,2020-10-26T12:30:20+00:00,,
Spryker.Agent:1.4.0,3092,2020-10-26T12:30:19+00:00,,
SprykerShop.WishlistPage:1.8.3,3063,2020-10-23T13:07:52+00:00,,
SprykerShop.ShoppingListWidget:1.0.2,3063,2020-10-23T13:07:51+00:00,,
SprykerShop.ShoppingListPage:1.3.5,3063,2020-10-23T13:07:49+00:00,,
SprykerShop.ShopUi:1.46.0,3063,2020-10-23T13:07:47+00:00,,
SprykerShop.ProductSearchWidget:3.2.4,3063,2020-10-23T13:07:45+00:00,,
SprykerShop.ProductReviewWidget:1.11.0,3063,2020-10-23T13:07:44+00:00,,
SprykerShop.ProductReplacementForWidget:1.5.2,3063,2020-10-23T13:07:42+00:00,,
SprykerShop.ProductDetailPage:3.10.2,3063,2020-10-23T13:07:40+00:00,,
SprykerShop.ProductAlternativeWidget:1.3.1,3063,2020-10-23T13:07:38+00:00,,
SprykerShop.PriceProductVolumeWidget:1.5.0,3063,2020-10-23T13:07:36+00:00,,
SprykerShop.MultiCartWidget:1.6.1,3063,2020-10-23T13:07:34+00:00,,
SprykerShop.MoneyWidget:1.3.0,3063,2020-10-23T13:07:32+00:00,,
SprykerShop.ConfigurableBundlePage:1.2.3,3063,2020-10-23T13:07:30+00:00,,
SprykerShop.CatalogPage:1.18.4,3063,2020-10-23T13:07:28+00:00,,
Spryker.CmsSlotBlockGui:1.1.0,3034,2020-10-21T09:57:11+00:00,,
Spryker.CmsSlotBlock:1.1.0,3034,2020-10-21T09:57:10+00:00,,
Spryker.EventBehavior:1.19.1,3089,2020-10-20T14:21:04+00:00,,
Spryker.Session:4.8.1,3024,2020-10-20T07:43:14+00:00,,
Spryker.Testify:3.33.0,3080,2020-10-19T14:06:18+00:00,,
Spryker.Gui:3.37.0,3080,2020-10-19T14:06:16+00:00,,
SprykerEco.FactFinderNg:1.0.4,,2020-10-19T10:17:11+00:00,,
Spryker.SearchElasticsearch:1.6.0,2845,2020-10-15T15:30:18+00:00,,
Spryker.Sales:11.19.0,2845,2020-10-15T15:30:16+00:00,,
Spryker.ProductsRestApi:2.12.0,3023,2020-10-15T11:55:36+00:00,,
Spryker.ProductStorage:1.29.0,3023,2020-10-15T11:55:34+00:00,,
Spryker.ProductQuantity:3.1.2,3023,2020-10-15T11:55:32+00:00,,
Spryker.ConfigurableBundlesRestApi:1.0.0,3023,2020-10-15T11:55:30+00:00,,
Spryker.ConfigurableBundlesProductsResourceRelationship:1.0.0,3023,2020-10-15T11:55:28+00:00,,
Spryker.ConfigurableBundleStorage:2.5.0,3023,2020-10-15T11:55:27+00:00,,
Spryker.ConfigurableBundleCartsRestApi:0.1.0,3023,2020-10-15T11:55:25+00:00,,
Spryker.ConfigurableBundleCart:1.3.0,3023,2020-10-15T11:55:23+00:00,,
Spryker.Catalog:5.6.3,3023,2020-10-15T11:55:21+00:00,,
Spryker.Console:4.9.0,3078,2020-10-14T05:28:09+00:00,,
Spryker.ProductAttributesRestApi:1.0.0,3043,2020-10-13T16:35:16+00:00,,
Spryker.ProductAttribute:1.8.0,3043,2020-10-13T16:35:14+00:00,,
Spryker.Twig:3.13.4,3067,2020-10-13T10:21:13+00:00,,
Spryker.Testify:3.32.0,3050,2020-10-12T14:02:13+00:00,,
Spryker.MerchantSwitcher:0.3.2,3029,2020-10-12T10:12:17+00:00,,
Spryker.Merchant:3.0.1,3029,2020-10-12T10:12:15+00:00,,
Spryker.ZedRequest:3.15.1,3071,2020-10-09T16:39:18+00:00,,
Spryker.TwigExtension:1.1.2,3071,2020-10-09T16:39:16+00:00,,
Spryker.Transfer:3.24.2,3071,2020-10-09T16:39:14+00:00,,
Spryker.Testify:3.31.1,3071,2020-10-09T16:39:12+00:00,,
Spryker.SqlCriteriaBuilder:1.0.3,3071,2020-10-09T16:39:10+00:00,,
Spryker.SchedulerJenkins:1.2.1,3071,2020-10-09T16:39:08+00:00,,
Spryker.ResourceShare:1.0.3,3071,2020-10-09T16:39:06+00:00,,
Spryker.PropelQueryBuilder:0.3.5,3071,2020-10-09T16:39:05+00:00,,
Spryker.ProductCategoryStorage:1.8.2,3071,2020-10-09T16:39:03+00:00,,
Spryker.OauthRevoke:1.3.1,3071,2020-10-09T16:39:01+00:00,,
Spryker.OauthCustomerConnector:1.7.1,3071,2020-10-09T16:38:59+00:00,,
Spryker.OauthCryptography:1.0.1,3071,2020-10-09T16:38:57+00:00,,
Spryker.OauthCompanyUser:2.1.2,3071,2020-10-09T16:38:55+00:00,,
Spryker.OauthAgentConnector:1.0.2,3071,2020-10-09T16:38:53+00:00,,
Spryker.Oauth:2.0.1,3071,2020-10-09T16:38:51+00:00,,
Spryker.GlossaryStorage:1.9.1,3071,2020-10-09T16:38:50+00:00,,
Spryker.ErrorHandler:2.4.2,3071,2020-10-09T16:38:48+00:00,,
Spryker.Development:3.26.0,3071,2020-10-09T16:38:46+00:00,,
SprykerShop.StorageRouter:0.1.2,3071,2020-10-09T16:38:37+00:00,,
SprykerShop.ShopTranslator:1.1.1,3071,2020-10-09T16:38:34+00:00,,
SprykerShop.CmsBlockWidget:2.3.1,3071,2020-10-09T16:38:32+00:00,,
SprykerSdk.SprykGui:0.1.7,3071,2020-10-09T16:38:25+00:00,,
SprykerSdk.Spryk:0.2.8,3071,2020-10-09T16:38:24+00:00,,
SprykerSdk.ComposerConstrainer:0.2.1,3071,2020-10-09T16:38:21+00:00,,
SprykerSdk.Benchmark:0.2.1,3071,2020-10-09T16:38:17+00:00,,
Spryker.ProductDiscontinuedProductLabelConnector:1.3.0,2676,2020-10-09T14:14:27+00:00,,
Spryker.ProductDiscontinuedExtension:1.2.0,2676,2020-10-09T14:14:25+00:00,,
Spryker.ProductDiscontinued:1.5.0,2676,2020-10-09T14:14:24+00:00,,
Spryker.Product:6.22.0,2676,2020-10-09T14:14:22+00:00,,
Spryker.PriceProduct:4.19.1,2676,2020-10-09T14:14:20+00:00,,
Spryker.Locale:3.7.0,2676,2020-10-09T14:14:19+00:00,,
SprykerEco.Computop:3.1.0,,2020-10-09T10:02:46+00:00,,
Spryker.WebProfiler:1.6.4,3076,2020-10-09T10:00:13+00:00,,
Spryker.ErrorHandler:2.4.1,2830,2020-10-08T10:09:07+00:00,,
SprykerShop.QuoteRequestAgentWidget:2.4.0,3048,2020-10-08T09:46:08+00:00,,
Spryker.PriceProduct:4.19.0,2954,2020-10-08T08:08:07+00:00,,
Spryker.ZedRequest:3.15.0,2897,2020-10-06T12:08:24+00:00,,
Spryker.ZedNavigation:1.9.2,2897,2020-10-06T12:08:22+00:00,,
Spryker.WebProfiler:1.6.3,2897,2020-10-06T12:08:21+00:00,,
Spryker.ValidatorExtension:1.0.1,2897,2020-10-06T12:08:19+00:00,,
Spryker.Validator:1.1.1,2897,2020-10-06T12:08:17+00:00,,
Spryker.Uuid:1.0.1,2897,2020-10-06T12:08:15+00:00,,
Spryker.UtilText:1.4.0,2897,2020-10-06T12:08:13+00:00,,
Spryker.Twig:3.13.3,2897,2020-10-06T12:08:12+00:00,,
Spryker.TranslatorExtension:1.0.1,2897,2020-10-06T12:08:10+00:00,,
Spryker.Translator:1.8.0,2897,2020-10-06T12:08:07+00:00,,
Spryker.Transfer:3.24.1,2897,2020-10-06T12:08:06+00:00,,
Spryker.Touch:4.4.2,2897,2020-10-06T12:08:04+00:00,,
Spryker.Testify:3.31.0,2897,2020-10-06T12:08:02+00:00,,
Spryker.Synchronization:1.12.1,2897,2020-10-06T12:08:00+00:00,,
Spryker.Symfony:3.5.0,2897,2020-10-06T12:07:58+00:00,,
Spryker.Storage:3.16.0,2897,2020-10-06T12:07:56+00:00,,
Spryker.StepEngine:3.4.1,2897,2020-10-06T12:07:54+00:00,,
Spryker.StateMachine:2.12.1,2897,2020-10-06T12:07:53+00:00,,
Spryker.ShipmentGui:2.3.2,2897,2020-10-06T12:07:51+00:00,,
Spryker.SetupFrontend:1.6.1,2897,2020-10-06T12:07:49+00:00,,
Spryker.Setup:4.4.2,2897,2020-10-06T12:07:47+00:00,,
Spryker.Session:4.8.0,2897,2020-10-06T12:07:45+00:00,,
Spryker.SecurityExtension:1.0.1,2897,2020-10-06T12:07:43+00:00,,
Spryker.Security:1.2.1,2897,2020-10-06T12:07:42+00:00,,
Spryker.SearchElasticsearch:1.5.2,2897,2020-10-06T12:07:40+00:00,,
Spryker.Search:8.16.1,2897,2020-10-06T12:07:38+00:00,,
Spryker.Router:1.10.0,2897,2020-10-06T12:07:36+00:00,,
Spryker.RestRequestValidator:1.3.3,2897,2020-10-06T12:07:35+00:00,,
Spryker.QuoteRequest:2.2.3,2897,2020-10-06T12:07:33+00:00,,
Spryker.Quote:2.14.4,2897,2020-10-06T12:07:31+00:00,,
Spryker.Queue:1.8.2,2897,2020-10-06T12:07:29+00:00,,
Spryker.Publisher:1.1.1,2897,2020-10-06T12:07:27+00:00,,
Spryker.Propel:3.25.3,2897,2020-10-06T12:07:25+00:00,,
Spryker.ProductValidity:1.1.2,2897,2020-10-06T12:07:23+00:00,,
Spryker.ProductSetGui:2.4.3,2897,2020-10-06T12:07:22+00:00,,
Spryker.ProductRelation:3.1.1,2897,2020-10-06T12:07:20+00:00,,
Spryker.ProductOfferMerchantPortalGui:0.7.3,2897,2020-10-06T12:07:18+00:00,,
Spryker.ProductManagement:0.19.12,2897,2020-10-06T12:07:16+00:00,,
Spryker.ProductLabelGui:3.1.2,2897,2020-10-06T12:07:14+00:00,,
Spryker.ProductLabel:3.1.2,2897,2020-10-06T12:07:12+00:00,,
Spryker.ProductDiscontinued:1.4.1,2897,2020-10-06T12:07:10+00:00,,
Spryker.Product:6.21.1,2897,2020-10-06T12:07:09+00:00,,
Spryker.PriceProductScheduleGui:2.2.1,2897,2020-10-06T12:07:07+00:00,,
Spryker.PriceProductSchedule:2.2.0,2897,2020-10-06T12:07:05+00:00,,
Spryker.Oms:11.14.2,2897,2020-10-06T12:07:03+00:00,,
Spryker.OauthAgentConnector:1.0.1,2897,2020-10-06T12:07:01+00:00,,
Spryker.Monitoring:2.2.2,2897,2020-10-06T12:06:59+00:00,,
Spryker.Messenger:3.6.1,2897,2020-10-06T12:06:58+00:00,,
Spryker.MerchantProductOfferGui:0.1.1,2897,2020-10-06T12:06:56+00:00,,
Spryker.MerchantGui:3.4.2,2897,2020-10-06T12:06:54+00:00,,
Spryker.Log:3.10.4,2897,2020-10-06T12:06:52+00:00,,
Spryker.Locale:3.6.1,2897,2020-10-06T12:06:50+00:00,,
Spryker.Kernel:3.55.2,2897,2020-10-06T12:06:49+00:00,,
Spryker.Installer:4.0.3,2897,2020-10-06T12:06:47+00:00,,
Spryker.Http:1.4.1,2897,2020-10-06T12:06:45+00:00,,
Spryker.Gui:3.36.1,2897,2020-10-06T12:06:43+00:00,,
Spryker.GlueApplication:1.27.1,2897,2020-10-06T12:06:41+00:00,,
Spryker.Glossary:3.11.2,2897,2020-10-06T12:06:39+00:00,,
Spryker.Form:1.1.1,2897,2020-10-06T12:06:37+00:00,,
Spryker.DummyPayment:2.5.9,2897,2020-10-06T12:06:35+00:00,,
Spryker.DummyMarketplacePayment:0.2.1,2897,2020-10-06T12:06:33+00:00,,
Spryker.DocumentationGeneratorRestApi:1.11.0,2897,2020-10-06T12:06:32+00:00,,
Spryker.Development:3.25.8,2897,2020-10-06T12:06:30+00:00,,
Spryker.DataImport:1.11.1,2897,2020-10-06T12:06:28+00:00,,
Spryker.Customer:7.33.1,2897,2020-10-06T12:06:26+00:00,,
Spryker.Currency:3.13.0,2897,2020-10-06T12:06:24+00:00,,
Spryker.Config:3.5.2,2897,2020-10-06T12:06:22+00:00,,
Spryker.Collector:6.5.0,2897,2020-10-06T12:06:20+00:00,,
Spryker.CmsSlot:1.0.2,2897,2020-10-06T12:06:18+00:00,,
Spryker.CmsGui:5.9.2,2897,2020-10-06T12:06:16+00:00,,
Spryker.CategoryImageGui:1.2.1,2897,2020-10-06T12:06:15+00:00,,
Spryker.Category:4.18.3,2897,2020-10-06T12:06:13+00:00,,
Spryker.Cache:3.4.0,2897,2020-10-06T12:06:11+00:00,,
Spryker.Auth:3.7.5,2897,2020-10-06T12:06:09+00:00,,
Spryker.Application:3.25.1,2897,2020-10-06T12:06:07+00:00,,
Spryker.Api:0.3.5,2897,2020-10-06T12:06:05+00:00,,
Spryker.Acl:3.7.1,2897,2020-10-06T12:06:03+00:00,,
SprykerShop.WebProfilerWidget:1.4.2,2897,2020-10-06T12:05:18+00:00,,
SprykerShop.ShoppingListPage:1.3.4,2897,2020-10-06T12:05:16+00:00,,
SprykerShop.ShopUi:1.45.2,2897,2020-10-06T12:05:14+00:00,,
SprykerShop.ShopTranslator:1.1.0,2897,2020-10-06T12:05:13+00:00,,
SprykerShop.ShopApplicationExtension:1.1.0,2897,2020-10-06T12:05:11+00:00,,
SprykerShop.ShopApplication:1.11.0,2897,2020-10-06T12:05:09+00:00,,
SprykerShop.ProductSearchWidget:3.2.3,2897,2020-10-06T12:05:07+00:00,,
SprykerShop.MultiCartPage:2.4.2,2897,2020-10-06T12:05:06+00:00,,
SprykerShop.ErrorPage:1.7.0,2897,2020-10-06T12:05:04+00:00,,
SprykerShop.CustomerPage:2.29.1,2897,2020-10-06T12:05:02+00:00,,
SprykerShop.CompanyPage:2.16.0,2897,2020-10-06T12:05:00+00:00,,
SprykerShop.CmsPage:1.6.0,2897,2020-10-06T12:04:58+00:00,,
SprykerShop.CheckoutPage:3.16.4,2897,2020-10-06T12:04:56+00:00,,
SprykerShop.AgentPage:1.8.1,2897,2020-10-06T12:04:55+00:00,,
Spryker.RabbitMq:2.12.0,2897,2020-10-06T12:04:37+00:00,,
Spryker.Install:0.5.4,2897,2020-10-06T12:04:35+00:00,,
Spryker.EventBehavior:1.19.0,2897,2020-10-06T12:04:34+00:00,,
Spryker.ZedUi:0.3.9,3058,2020-10-05T12:55:31+00:00,,
Spryker.SalesMerchantPortalGui:0.5.1,3058,2020-10-05T12:55:29+00:00,,
Spryker.ProductOfferMerchantPortalGui:0.7.2,3058,2020-10-05T12:55:27+00:00,,
Spryker.ProductMerchantPortalGui:0.1.1,3058,2020-10-05T12:55:25+00:00,,
Spryker.MerchantProfileMerchantPortalGui:0.3.8,3058,2020-10-05T12:55:24+00:00,,
Spryker.DashboardMerchantPortalGui:0.2.7,3058,2020-10-05T12:55:22+00:00,,
Spryker.AuthenticationMerchantPortalGui:0.2.6,3058,2020-10-05T12:55:20+00:00,,
Spryker.PriceProduct:4.18.1,2914,2020-10-05T10:12:11+00:00,,
SprykerShop.ShopApplication:1.10.2,3027,2020-10-05T09:50:13+00:00,,
Spryker.ProductManagement:0.19.11,2992,2020-10-05T09:39:13+00:00,,
Spryker.PriceProductOfferVolumeGui:0.1.1,3054,2020-10-05T09:28:07+00:00,,
